ijkID	vragenReeks	vraag1	vraag2	vraag3	vraag4	vraag5	vraag6	vraag7	vraag8	vraag9	vraag10	vraag11	vraag12	vraag13	vraag14	vraag15	vraag16	vraag17	vraag18	vraag19	vraag20	vraag21	vraag22
34414	1	D	C	B	B	D	C	D	A	C	D	B	A	A	D	C	A	B	D	C	C	B	D
34642	1	C	C	B	B	X	C	D	B	X	B	A	D	X	X	C	X	X	D	X	A	A	B
34002	1	D	C	B	B	D	A	B	A	C	D	B	A	X	D	C	A	X	A	D	C	B	B
34216	1	D	C	B	B	D	B	A	A	C	D	B	X	C	B	B	X	B	D	D	A	B	B
34336	1	D	C	C	B	D	X	X	A	X	C	A	X	X	X	A	X	X	D	X	C	B	B
34413	1	D	C	B	B	D	C	D	A	C	D	B	D	C	D	C	A	B	D	B	C	B	D
34289	1	D	C	B	A	D	A	D	A	C	B	B	A	C	D	C	A	B	D	A	B	B	B
34540	1	D	C	D	B	C	B	C	C	A	D	C	A	C	C	B	B	C	C	B	B	A	C
34221	1	X	C	D	B	X	X	X	A	X	A	A	X	X	D	C	X	X	D	X	D	A	X
34005	1	D	C	B	B	D	A	C	A	C	D	B	A	C	D	C	A	B	C	D	C	C	D
34661	1	D	C	B	B	D	A	D	A	C	D	B	A	A	D	B	X	B	X	A	B	B	B
34339	1	D	C	B	B	D	A	B	A	C	D	B	A	C	D	C	X	B	D	B	X	B	D
34791	1	D	C	C	B	D	X	D	A	C	D	B	X	X	D	A	X	X	D	X	X	B	B
34286	1	D	A	B	B	C	C	B	A	C	D	C	D	B	B	C	C	A	D	C	A	D	A
34217	1	D	C	B	A	D	A	C	A	C	D	B	A	B	C	C	A	B	D	D	A	D	D
34812	1	A	C	B	B	D	A	C	A	C	B	B	A	C	D	B	C	A	D	A	B	D	D
34150	1	D	C	B	B	D	A	C	A	C	D	B	A	C	B	C	A	B	D	D	C	B	D
34837	1	D	B	D	B	A	A	C	C	C	A	A	A	A	C	A	C	C	A	A	B	B	B
34338	1	D	C	B	B	D	A	C	A	C	D	B	A	C	D	C	A	B	D	D	X	D	D
34305	1	D	C	B	B	D	D	D	A	C	A	C	D	A	B	B	B	C	D	B	A	B	C
34833	1	D	C	D	B	D	A	D	A	C	B	D	B	X	B	D	X	B	D	C	X	D	X
34847	1	D	D	D	C	D	A	C	A	C	A	D	A	B	C	C	B	D	A	B	A	B	C
34055	1	D	C	B	B	D	A	D	A	C	B	B	A	C	C	C	X	B	D	D	C	B	D
